,Unnamed: 0,Subject,Start,End,Location,Start Date,Start Time
818,818,[EXT][EXT]Private Cloud Workshop,2020-10-02 14:00:00,2020-10-02 15:00:00,https://rackspace.zoom.us/j/99405434712?from=msft,2020-10-02,14:00:00
819,819,Workshop Celebration Dinner,2020-10-02 15:30:00,2020-10-02 16:30:00,https://mckinsey.zoom.us/j/94395292084?pwd=a3FNR1ovWVk3UXA3M3pPbkkxU3R1Zz09,2020-10-02,15:30:00
820,820,Dinner at Fogo de Chao,2020-10-03 16:01:00,2020-10-03 18:01:00,"40 W 53rd St., New York, NY 10019",2020-10-03,16:01:00
821,821,Gui - team catch up,2020-10-05 08:00:00,2020-10-05 08:15:00,https://mckinsey.zoom.us/j/95728552518?pwd=WlJzUEM1bzZMMWM1YUdPRSt3ZTNQZz09,2020-10-05,08:00:00
822,822,Priyanka - team (sizing + structure of initiatives),2020-10-05 09:30:00,2020-10-05 09:45:00,https://mckinsey.zoom.us/j/99708858623?pwd=Y1dTSTlVMXhBRnM0SFhWdjMrMnpYdz09,2020-10-05,09:30:00
823,823,Kevin/Gui Feedback call,2020-10-05 16:30:00,2020-10-05 16:45:00,Gui to call Kevin M: +1-646-662-8035,2020-10-05,16:30:00
824,824,Team huddle,2020-10-06 06:30:00,2020-10-06 06:45:00,https://mckinsey.zoom.us/j/95672399716?pwd=cXhRWDQyalh4MTVzUnpLM2VrKzdPUT09,2020-10-06,06:30:00
825,825,Anup - Mck team catch up,2020-10-06 10:00:00,2020-10-06 10:30:00,https://mckinsey.zoom.us/j/99352399702?pwd=bjAvd3Y3UUVrVDhpUVRoU05KZTVXUT09,2020-10-06,10:00:00
826,826,Caitlin/ Kevin Connect,2020-10-06 13:15:00,2020-10-06 13:30:00,Caitlin to call Kevin +1 646 662 803 5,2020-10-06,13:15:00
827,827,Security,2020-10-06 14:00:00,2020-10-06 14:30:00,https://mckinsey.zoom.us/j/99538313075?pwd=eVJMUUQ1ZFBPZzFvdTl0M3RHRDNNZz09,2020-10-06,14:00:00
828,828,Security project,2020-10-06 15:30:00,2020-10-06 16:15:00,https://mckinsey.zoom.us/j/95874591776?pwd=ck5iQXpiYXhtMlpVT2hWcGlxd0F3dz09,2020-10-06,15:30:00
829,829,Check-in,2020-10-07 06:00:00,2020-10-07 06:30:00,https://mckinsey.zoom.us/j/94693767290?pwd=MGoxYy9hZ2U2OUQ0SWNqRnZVYjBidz09,2020-10-07,06:00:00
830,830,[RXT] Security project,2020-10-07 07:45:00,2020-10-07 08:30:00,https://mckinsey.zoom.us/j/92832611005?pwd=SXBWdlRQNXMyVml2L2tpNk1OOEczQT09,2020-10-07,07:45:00
831,831,Security discussion,2020-10-07 14:30:00,2020-10-07 15:00:00,https://mckinsey.zoom.us/j/94251725911?pwd=V0JGTTZMcmFFME4rTW9rV0tPeXd2UT09,2020-10-07,14:30:00
832,832,[RXT] Security project,2020-10-07 15:00:00,2020-10-07 15:45:00,https://mckinsey.zoom.us/j/97807814223?pwd=am0weUsycGVmcUF3U2JjNmZnZzhJUT09,2020-10-07,15:00:00
833,833,[RXT] Security project,2020-10-08 06:00:00,2020-10-08 06:30:00,https://mckinsey.zoom.us/j/92392384418?pwd=Vnl2bEt3SWFLVTdRb3ZXT0RjUDZCZz09,2020-10-08,06:00:00
834,834,Team check in ,2020-10-08 06:30:00,2020-10-08 07:00:00,https://mckinsey.zoom.us/j/97921496405?pwd=K0lnd0Y2RG83NTNEOU9ZM3g3TjRlQT09,2020-10-08,06:30:00
835,835,[RXT] Security project - working session with Mike Schofield,2020-10-08 09:00:00,2020-10-08 10:00:00,https://mckinsey.zoom.us/j/94754977789?pwd=VlhCcDhOVlhWTU12eWkrd0JPbS8xdz09,2020-10-08,09:00:00
836,836,Rackspace Security Strategy,2020-10-09 07:00:00,2020-10-09 07:30:00,https://mckinsey.zoom.us/j/95596286252?pwd=bmVsaThFQm56aWNnakJybzRQNlZCdz09,2020-10-09,07:00:00
837,837,Rackspace - QQs on security portfolio ,2020-10-12 07:00:00,2020-10-12 07:30:00,https://mckinsey.zoom.us/j/95093924690?pwd=T0w0Z3kxMXdZOUluaFpCNDcydDd0dz09,2020-10-12,07:00:00
838,838,RXT security discussion,2020-10-12 10:45:00,2020-10-12 11:30:00,https://mckinsey.zoom.us/j/95584704626?pwd=UGtoYTU0a0N4a2FTdFR2ZndyZ3JTZz09,2020-10-12,10:45:00
839,839,Chat on Alert Logic deal,2020-10-12 13:30:00,2020-10-12 14:00:00,https://mckinsey.zoom.us/j/99528251490?pwd=QzllVzdWb21RK2ZMQ25QQTZrUldYUT09,2020-10-12,13:30:00
840,840,Prep of emerging themes for the client call,2020-10-12 14:00:00,2020-10-12 14:30:00,https://mckinsey.zoom.us/j/94344963474?pwd=MEFCYUVVOHZXekZGdDBubjM2Q1FkZz09,2020-10-12,14:00:00
841,841,Chat on Alert Logic deal,2020-10-12 15:00:00,2020-10-12 15:30:00,https://mckinsey.zoom.us/j/92849168142?pwd=YVV5aTEwdlNYTHFuektmWVhORVBFUT09,2020-10-12,15:00:00
842,842,RXT security discussion,2020-10-12 16:00:00,2020-10-12 17:00:00,https://mckinsey.zoom.us/j/93542202554?pwd=YlQ2Mi9sdHpVYjc3QTZyZFBCY0V2dz09,2020-10-12,16:00:00
843,843,Weekly team PS - Rackspace,2020-10-13 07:30:00,2020-10-13 08:00:00,https://mckinsey.zoom.us/j/98264179746?pwd=bkFZeUVYcDV1ZEk2NzFHL25MeTd6dz09,2020-10-13,07:30:00
844,844,Rackspace PS #1,2020-10-13 12:30:00,2020-10-13 13:00:00,https://mckinsey.zoom.us/j/93578767011?pwd=czBiQmtnVnpCc1ZlQ05KeHk5bS9Qdz09,2020-10-13,12:30:00
845,845,Rackspace PS #2,2020-10-13 14:00:00,2020-10-13 14:30:00,https://mckinsey.zoom.us/j/99900218540?pwd=bkI4akl2eHo3TUpETXYvM212YVNaQT09,2020-10-13,14:00:00
846,846,Rackspace security - GTM/lead gen workstream,2020-10-13 16:00:00,2020-10-13 17:00:00,https://mckinsey.zoom.us/j/91264121329?pwd=L2IycG0yUS9Hanh6VnljeG03MFZQdz09,2020-10-13,16:00:00
847,847,Rackspace PS (Gui / Rich),2020-10-14 11:00:00,2020-10-14 12:00:00,https://mckinsey.zoom.us/j/99498045244?pwd=ZnQxN3RFa0RwamdIMzJaS0haYTJXUT09,2020-10-14,11:00:00
848,848,Security discussion with McKinsey,2020-10-14 13:00:00,2020-10-14 13:30:00,https://mckinsey.zoom.us/j/91534646774?pwd=TjlzcFJEWG1na1hmaUxVQkhKVDZEQT09,2020-10-14,13:00:00
849,849,[EXT]Canceled: [EXT]Canceled: Security - Operational Diligence Workstream Check-In,2020-10-14 13:00:00,2020-10-14 14:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-10-14,13:00:00
850,850,Rackspace security - management systems workstream,2020-10-14 14:00:00,2020-10-14 15:00:00,https://mckinsey.zoom.us/j/98776261813?pwd=Nk9VV1hoSm40WUFxdUhyZ0Z2RTdRUT09,2020-10-14,14:00:00
851,851,Team Kick-Off Rackspace (Gui + Laura),2020-10-15 09:00:00,2020-10-15 10:00:00,https://mckinsey.zoom.us/j/91641778311?pwd=L1UzUE95LzVCaVMxOEVoMURtQUZrUT09,2020-10-15,09:00:00
852,852,"Rackspace PS (Gui, Pankaj and (Rich 2nd half))",2020-10-15 13:00:00,2020-10-15 14:00:00,https://mckinsey.zoom.us/j/94182438904?pwd=RnNQU2UzVUFYdHRnVDBkNDQrUEJhQT09,2020-10-15,13:00:00
853,853,[EXT]Canceled: [EXT]Canceled: Security - Operational Diligence Workstream Check-In,2020-10-16 13:00:00,2020-10-16 14:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-10-16,13:00:00
854,854,Security Strategy - working session,2020-10-16 16:00:00,2020-10-16 17:00:00,https://mckinsey.zoom.us/j/93590579980?pwd=aWcvM0tXcmk1WnZHT3FiQUhxSmVrZz09,2020-10-16,16:00:00
855,855,"AlphaCall with (Suprotik Ghose) - EagleBank, Senior Vice President, Director of Information Security",2020-10-19 08:00:00,2020-10-19 09:00:00,"+1 212-231-2222 Enter code: 351 5109# (When using an iPhone, click: +12122312222,,3515109#)",2020-10-19,08:00:00
856,856,"AlphaCall with (Paul M. Kay) - EchoStar Corporation, SVP, Global Chief Information Security Officer (CISO/CSO)",2020-10-19 09:30:00,2020-10-19 10:30:00,"+1 212-231-2222 Enter code: 339 8516# (When using an iPhone, click: +12122312222,,3398516#)",2020-10-19,09:30:00
857,857,RackSpace PS (Pankaj - Gui),2020-10-19 11:30:00,2020-10-19 12:00:00,https://mckinsey.zoom.us/j/92374861110?pwd=aXBQNFRPN2N1VFh3VmVBeGRjV0tmZz09,2020-10-19,11:30:00
858,858,RackSpace PS (Gui-Pankaj),2020-10-19 14:30:00,2020-10-19 15:00:00,https://mckinsey.zoom.us/j/94037378949?pwd=UFMxWHg4Yi80M0dkT1dEVWQ1TXArQT09,2020-10-19,14:30:00
859,859,[TBR] Security Discussion,2020-10-19 17:30:00,2020-10-19 18:00:00,https://mckinsey.zoom.us/j/95431683418?pwd=NlVnbUJsZjltd1FNazA5SXJ1T1M2UT09,2020-10-19,17:30:00
860,860,Security strategy - touch base ,2020-10-20 06:30:00,2020-10-20 07:00:00,https://mckinsey.zoom.us/j/96448362684?pwd=TkRNTXRyTDBEVHR0SEkzRmhZcEtsZz09,2020-10-20,06:30:00
861,861,"AlphaCall with (Bryan Bechard) - Flagship Credit Acceptance, Director Cyber Security",2020-10-20 08:00:00,2020-10-20 09:00:00,"+1 212-231-2222 Enter code: 643 7378# (When using an iPhone, click: +12122312222,,6437378#)",2020-10-20,08:00:00
862,862,Touch base on RXT Security ,2020-10-20 13:00:00,2020-10-20 13:30:00,https://mckinsey.zoom.us/j/97699849762?pwd=MlUxL3BHdXIwdDhXZzN5VHVhUEgydz09,2020-10-20,13:00:00
863,863,[EXT]Canceled: [EXT]Canceled: Security - Operational Diligence Workstream Check-In,2020-10-21 13:00:00,2020-10-21 14:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-10-21,13:00:00
864,864,"RackSpace PS (Rich, Gui 1st half)",2020-10-22 07:30:00,2020-10-22 08:30:00,https://mckinsey.zoom.us/j/93968003225?pwd=Wlp4UkZqTDlBbHZWdGJoMVFZenFuZz09,2020-10-22,07:30:00
865,865,Rackspace security – management systems ,2020-10-22 09:15:00,2020-10-22 10:00:00,https://rackspace.zoom.us/j/95371246240,2020-10-22,09:15:00
866,866,"AlphaCall with (Sameer Khan) - Alert Logic, Former Senior Director of Global  Analytics, Marketing Technology and Operations",2020-10-22 10:00:00,2020-10-22 11:00:00,"+1 212-231-2222 Enter code: 378 3743# (When using an iPhone, click: +12122312222,,3783743#)",2020-10-22,10:00:00
867,867,RXT security PS,2020-10-22 11:00:00,2020-10-22 11:30:00,https://mckinsey.zoom.us/j/98124819433?pwd=TVEvUkVLeVovdVB3ZjMxLzQ3Qjg1Zz09,2020-10-22,11:00:00
868,868,[EXT]GTM / Lead Gen Strategy Workstream (wkly),2020-10-22 16:30:00,2020-10-22 17:00:00,https://rackspace.zoom.us/j/99871200816,2020-10-22,16:30:00
869,869,"RackSpace PS (Gui, Rich)",2020-10-23 09:00:00,2020-10-23 10:00:00,https://mckinsey.zoom.us/j/99307639661?pwd=Uldxbjh0QVdTVHo0NVVoQjB0cjFrdz09,2020-10-23,09:00:00
870,870,Team members Feedback Calls RackSpace - Kevin ,2020-10-23 10:30:00,2020-10-23 11:00:00,https://mckinsey.zoom.us/j/97072628213?pwd=Y2FMNlJwOU1HS0lkekxTOHU2NFMxQT09,2020-10-23,10:30:00
871,871,[EXT]Canceled: [EXT]Canceled: Security - Operational Diligence Workstream Check-In,2020-10-23 13:00:00,2020-10-23 14:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-10-23,13:00:00
872,872,Canceled: RackSpace PS (Rich - Gui),2020-10-26 06:00:00,2020-10-26 07:00:00,https://mckinsey.zoom.us/j/99695843289?pwd=Y0QzcEk2b3lQTlF0eEFGRkhhbnVRZz09,2020-10-26,06:00:00
873,873,Ahmad Mansour's Zoom Meeting,2020-10-26 11:00:00,2020-10-26 11:30:00,https://mckinsey.zoom.us/j/98669403851?pwd=cW1zMmxZTXd1WXRMVkxvMk1sdEVnZz09,2020-10-26,11:00:00
874,874,RackSpace PS (Rich 1st half- Gui),2020-10-27 09:00:00,2020-10-27 10:00:00,https://mckinsey.zoom.us/j/93805148295?pwd=YTVTRE1tbnNLYkNBZlE5Ty9Fc2czdz09,2020-10-27,09:00:00
875,875,RXT security - Management systems working session,2020-10-27 11:30:00,2020-10-27 12:00:00,https://mckinsey.zoom.us/j/98980477189?pwd=TGlDVVJiUXdpVWRsM2xpaUdIbldOUT09,2020-10-27,11:30:00
876,876,"AlphaCall with (Sameer Khan) - Alert Logic, Former Senior Director of Global  Analytics, Marketing Technology and Operations",2020-10-27 14:30:00,2020-10-27 15:30:00,"+1 212-231-2222 Enter code: 689 8995# (When using an iPhone, click: +12122312222,,6898995#)",2020-10-27,14:30:00
877,877,Ahmad Mansour's Zoom Meeting,2020-10-27 15:30:00,2020-10-27 16:00:00,https://mckinsey.zoom.us/j/98889404983?pwd=eXJZNWw2czRnUlhsUUFtSlpDbVFSQT09,2020-10-27,15:30:00
878,878,[EXT]Canceled: [EXT]Canceled: GTM / Lead Gen Strategy Workstream (wkly),2020-10-27 16:00:00,2020-10-27 16:30:00,https://rackspace.zoom.us/j/99871200816,2020-10-27,16:00:00
879,879,RXT security - touch base,2020-10-28 07:00:00,2020-10-28 07:30:00,https://mckinsey.zoom.us/j/98192012952?pwd=SlA5UkVJU05jQUtlc3N4UUdHYXpYUT09,2020-10-28,07:00:00
880,880,RXT Security PS,2020-10-28 08:00:00,2020-10-28 08:30:00,https://mckinsey.zoom.us/j/97033989371?pwd=ald4R0ppY0VBUkZBek1YUmJOTG1DQT09,2020-10-28,08:00:00
881,881,"AlphaCall with (John Pirc) - SecureWorks, Former Director Product Management",2020-10-28 10:00:00,2020-10-28 11:00:00,"+1 212-231-2222 Enter code: 126 7822# (When using an iPhone, click: +12122312222,,1267822#)",2020-10-28,10:00:00
882,882,Align on SOC assessment approach,2020-10-28 11:00:00,2020-10-28 11:30:00,https://mckinsey.zoom.us/j/97289431505?pwd=WldzNHpXcGU0aWRYTkRVdFdYcGZVdz09,2020-10-28,11:00:00
883,883,[EXT]Canceled: [EXT]Canceled: Security - Operational Diligence Workstream Check-In,2020-10-28 13:00:00,2020-10-28 14:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-10-28,13:00:00
884,884,TeamTalk - RackSpace (Gui1st half - Rich),2020-10-29 07:30:00,2020-10-29 08:30:00,https://mckinsey.zoom.us/j/99132679357?pwd=TkF6bHFCc2lrcG44SmF0b2htelc0QT09,2020-10-29,07:30:00
885,885,RackSpace PS (Rich 2nd half-Pankaj-Gui),2020-10-29 09:00:00,2020-10-29 10:00:00,https://mckinsey.zoom.us/j/94952671953?pwd=bFNtNmx1YTg5aXA3S0xIQjhVS1FEQT09,2020-10-29,09:00:00
886,886,"Post-SAR Feedback (Kevin, Ravi)",2020-10-29 11:00:00,2020-10-29 11:30:00,https://mckinsey.zoom.us/j/91745208986?pwd=UXBmMXZYNHlMNTQreTRweGRXM2lPQT09,2020-10-29,11:00:00
887,887,Kevin Zhang and Katelyn at Hiperpool,2020-10-29 12:15:00,2020-10-29 12:30:00,Kate Clapp will contact the invitee at the scheduled time,2020-10-29,12:15:00
888,888,"S&P Ops, Kevin Zhang ",2020-10-30 07:00:00,2020-10-30 07:30:00,https://wework.zoom.com/j/93821418843?pwd=VjJ2QlFIMENhYUZiLzc5YTE4Uk1qQT09,2020-10-30,07:00:00
889,889,"AlphaCall with (John Pirc) - SecureWorks, Former Director Product Management",2020-10-30 12:00:00,2020-10-30 12:30:00,"+1 212-231-2222 Enter code: 303 2255# (When using an iPhone, click: +12122312222,,3032255#)",2020-10-30,12:00:00
890,890,"[EXT]Invitation: AlphaCall with (Fritz Maxwell) - Alert Logic, Former SVP ... @ Fri Oct 30, 2020 3pm - 4pm (EDT) (kevin_zhang@mckinsey.com)",2020-10-30 12:00:00,2020-10-30 13:00:00,"+1 212-231-2222 Enter code: 737 7833# (When using an iPhone, click: +12122312222,,7377833#)",2020-10-30,12:00:00
891,891,RXT security - SOC assessment ,2020-10-30 13:00:00,2020-10-30 14:00:00,https://mckinsey.zoom.us/j/96855631641?pwd=eFJjK2Z5VWJqVmFoU1RUQVZneFQ3dz09,2020-10-30,13:00:00
892,892,"AlphaCall with (Bryan Bechard) - Flagship Credit Acceptance, Director Cyber Security",2020-11-02 09:00:00,2020-11-02 09:30:00,"+1 212-231-2222 Enter code: 110 0421# (When using an iPhone, click: +12122312222,,1100421#)",2020-11-02,09:00:00
893,893,"AlphaCall with (Barbara Kissner) - Amalgamated Bank, Former Chief Information Officer and Executive Vice President",2020-11-02 12:00:00,2020-11-02 12:30:00,"+1 212-231-2222 Enter code: 175 7176# (When using an iPhone, click: +12122312222,,1757176#)",2020-11-02,12:00:00
894,894,Security Workstream ,2020-11-02 12:30:00,2020-11-02 13:30:00,zoom: 2102543759 PW: 8675309 ,2020-11-02,12:30:00
895,895,"AlphaCall with (Sameer Khan) - Alert Logic, Former Senior Director of Global  Analytics, Marketing Technology and Operations",2020-11-02 14:00:00,2020-11-02 14:30:00,"+1 212-231-2222 Enter code: 199 0362# (When using an iPhone, click: +12122312222,,1990362#)",2020-11-02,14:00:00
896,896,Andrew/Kevin connect: RXT private cloud TAM,2020-11-02 15:30:00,2020-11-02 15:45:00,https://mckinsey.zoom.us/j/91928170387?pwd=NFBWOEdqQ05EZS8waWZla0dXc2UvUT09,2020-11-02,15:30:00
897,897,Support on L2 feature descriptions - Core HR and Talent,2020-11-02 17:30:00,2020-11-02 18:00:00,https://mckinsey.zoom.us/j/94250264124?pwd=aTJvTnpoQklzMER0alduVi94UHlMdz09,2020-11-02,17:30:00
898,898,"[EXT]Updated invitation: AlphaCall with (Michael Baker) - SecureWorks, Former Mana... @ Tue Nov 3, 2020 9am - 10am (EST) (kevin_zhang@mckinsey.com)",2020-11-03 06:00:00,2020-11-03 07:00:00,"+1 212-231-2222 Enter code: 484 2563# (When using an iPhone, click: +12122312222,,4842563#)",2020-11-03,06:00:00
899,899,Connect on EDR / customer archetypes,2020-11-03 08:00:00,2020-11-03 08:30:00,https://mckinsey.zoom.us/j/93314168543?pwd=czVrWDcyQmtRMG83ZS96MnUvWXNPUT09,2020-11-03,08:00:00
900,900,"[EXT]Updated invitation: AlphaCall with (Mike Jacobs) - J. Crew, Chief Technology ... @ Tue Nov 3, 2020 12:30pm - 1pm (EST) (kevin_zhang@mckinsey.com)",2020-11-03 09:30:00,2020-11-03 10:00:00,"+1 212-231-2222 Enter code: 282 7634# (When using an iPhone, click: +12122312222,,2827634#)",2020-11-03,09:30:00
901,901,RackSpace PS (Rich & Gui 1st half),2020-11-03 11:00:00,2020-11-03 12:00:00,https://mckinsey.zoom.us/j/96403037207?pwd=K0h3ZUZBb1BkM1gwckhKNy9GY1Jjdz09,2020-11-03,11:00:00
902,902,Security Workstream ,2020-11-03 12:30:00,2020-11-03 13:30:00,Zoom: 2102543759 PW: 8675309 ,2020-11-03,12:30:00
903,903,Ahmad Mansour's Zoom Meeting,2020-11-03 13:30:00,2020-11-03 14:00:00,https://mckinsey.zoom.us/j/96875571497?pwd=TU84bURZUkVFd0hWR0djWWMwQ3hYZz09,2020-11-03,13:30:00
904,904,[EXT]Canceled: [EXT]Canceled: GTM / Lead Gen Strategy Workstream (wkly),2020-11-03 16:00:00,2020-11-03 16:30:00,https://rackspace.zoom.us/j/99871200816,2020-11-03,16:00:00
905,905,Ahmad Mansour's Zoom Meeting,2020-11-04 07:00:00,2020-11-04 07:30:00,https://mckinsey.zoom.us/j/98248326724?pwd=UGRDUHVxRFlJL3JsL2hDS2RpeHZjdz09,2020-11-04,07:00:00
906,906,RXT private cloud TAM discussion (OPT: Gui),2020-11-04 07:30:00,2020-11-04 08:00:00,https://mckinsey.zoom.us/j/96505921269?pwd=cUgwRHkreFBJVFUwK09XOWNrdkpOQT09,2020-11-04,07:30:00
907,907,[EXT]Canceled: [EXT]Canceled: Security - Operational Diligence Workstream Check-In,2020-11-04 13:00:00,2020-11-04 14:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-11-04,13:00:00
908,908,RXT security - GTM discussion,2020-11-04 15:00:00,2020-11-04 16:00:00,https://mckinsey.zoom.us/j/95356445803?pwd=a2QxSmJPMDlsOS85S2d0YU91c3dPZz09,2020-11-04,15:00:00
909,909,Security Project - update,2020-11-04 16:30:00,2020-11-04 17:30:00,https://rackspace.zoom.us/j/96702929013?from=addon,2020-11-04,16:30:00
910,910,"Sales & Product Ops Lead Interview, Kevin Zhang",2020-11-05 10:30:00,2020-11-05 11:00:00,https://wework.zoom.com/j/99656868181?pwd=WDVrV3dEZXk5QWRIZzRwQjNjU0liUT09,2020-11-05,10:30:00
911,911,Prep for Jeremy call,2020-11-05 11:00:00,2020-11-05 11:30:00,https://mckinsey.zoom.us/j/96737478415?pwd=VGxJYWhiWlBLNTRqd3Z3NDlVL0pCdz09,2020-11-05,11:00:00
912,912,Chat on Armor,2020-11-05 11:30:00,2020-11-05 12:30:00,https://mckinsey.zoom.us/j/98414893490?pwd=MW43c3RrYzVvVVd0U1NrcGp3WnRwQT09,2020-11-05,11:30:00
913,913,RackSpace PS (Gui-Rich-Pankaj),2020-11-05 12:30:00,2020-11-05 13:30:00,https://mckinsey.zoom.us/j/94676123097?pwd=WUJtUkd2K0diWEl6NW16OXhRZHJiUT09,2020-11-05,12:30:00
914,914,Touch base on Armor,2020-11-06 07:00:00,2020-11-06 08:00:00,https://mckinsey.zoom.us/j/92336646771?pwd=ZGlqQkRGMEtKTGZsaWMzSzd0SzBMZz09,2020-11-06,07:00:00
915,915,"S&P Ops Lead Interview, Kevin Zhang",2020-11-06 09:30:00,2020-11-06 10:00:00,https://wework.zoom.com/j/94745969377?pwd=WWpzdGFEaitEWWNSMnBEYnI2RFJKQT09,2020-11-06,09:30:00
916,916,RXT security - Touch base on Armor,2020-11-06 10:00:00,2020-11-06 10:30:00,https://mckinsey.zoom.us/j/98636138799?pwd=ZU9FTXV0VTZjblZyaDBFcFZrSmFnUT09,2020-11-06,10:00:00
917,917,AAM Executive Fireside Chat with Leona Qi,2020-11-06 11:00:00,2020-11-06 12:00:00,https://mckinsey.zoom.us/j/93992574440?pwd=OGhnLzdEb0lwRVAvemhZclNONnhtUT09; https://mckinsey.zoom.us/j/97482012467?pwd=UlBoeU8xVE44NS92Z21GU2hteGg2Zz09,2020-11-06,11:00:00
918,918,Team members Feedback Calls RackSpace - Kevin ,2020-11-06 11:30:00,2020-11-06 12:00:00,https://mckinsey.zoom.us/j/97072628213?pwd=Y2FMNlJwOU1HS0lkekxTOHU2NFMxQT09,2020-11-06,11:30:00
919,919,RXT security - chat on business case,2020-11-09 12:00:00,2020-11-09 13:00:00,https://mckinsey.zoom.us/j/98140066699?pwd=WHp0TnVlZng2NWxBSDB5M0JLcUpBQT09,2020-11-09,12:00:00
920,920,Kevin Zhang <> Kyra | Phil,2020-11-09 15:30:00,2020-11-09 16:00:00,,2020-11-09,15:30:00
921,921,RXT security - PS,2020-11-09 17:00:00,2020-11-09 18:00:00,https://mckinsey.zoom.us/j/97522728319?pwd=djZXRm5JV3NMRlFiQnBwMXZHb3RHdz09,2020-11-09,17:00:00
922,922,PS with Rich,2020-11-10 07:30:00,2020-11-10 08:00:00,https://mckinsey.zoom.us/j/91633530086?pwd=V3ZpL0Rta1VyRTV4N2dQSTZIT01LUT09,2020-11-10,07:30:00
923,923,Security Workstream ,2020-11-10 09:00:00,2020-11-10 10:00:00,https://rackspace.zoom.us/j/2102543759?pwd=MTZaNXdqMG9vWDhiNmtVdGdoUXhnQT09&from=addon,2020-11-10,09:00:00
924,924,Discussion on RXT security,2020-11-10 11:30:00,2020-11-10 12:00:00,https://mckinsey.zoom.us/j/92562882638?pwd=V3NZVExLek9vMzBtWFFacXJ5Rys2dz09,2020-11-10,11:30:00
925,925,RackSpace PS - (Gui),2020-11-10 12:00:00,2020-11-10 13:00:00,https://mckinsey.zoom.us/j/95920511702?pwd=MWUwZVhBaVBmL2hiRThXdHA3ZkNxUT09,2020-11-10,12:00:00
926,926,[EXT]Canceled: [EXT]Canceled: GTM / Lead Gen Strategy Workstream (wkly),2020-11-10 16:00:00,2020-11-10 16:30:00,https://rackspace.zoom.us/j/99871200816,2020-11-10,16:00:00
927,927,RXT security - working session on Armor,2020-11-10 17:30:00,2020-11-10 18:30:00,https://mckinsey.zoom.us/j/95419895018?pwd=cnBlL3hHT2hTVXlVSXpVbVRmdDkvQT09,2020-11-10,17:30:00
928,928,Global Ignition Community Call,2020-11-11 06:00:00,2020-11-11 07:00:00,https://mckinsey.zoom.us/j/98399190034?pwd=RVlJTmQ2OEc2TXhCaUY0UWdHU3BHUT09; ,2020-11-11,06:00:00
929,929,PS with Rich,2020-11-11 07:30:00,2020-11-11 08:30:00,https://mckinsey.zoom.us/j/94864750781?pwd=b2N1UkRRd0srN2VuVTl6aHdqUHkrdz09,2020-11-11,07:30:00
930,930,Security - Operational Diligence Workstream Check-In,2020-11-11 08:00:00,2020-11-11 09:00:00,https://rackspace.zoom.us/j/93177502698?pwd=RVlYK3FudlhoS1p0eUphLzU3Z1lzQT09&from=msft,2020-11-11,08:00:00
931,931,Touch base on AL security tooling migration to Armor,2020-11-11 09:00:00,2020-11-11 09:30:00,https://mckinsey.zoom.us/j/94108378402?pwd=S05GaVduLyt5enJvdXByUEwvWTBCdz09,2020-11-11,09:00:00
932,932,Ahmad Mansour's Zoom Meeting,2020-11-11 10:15:00,2020-11-11 10:45:00,https://mckinsey.zoom.us/j/98721366092?pwd=TWxLM3c1MDh5anhmeGFuS2QzZTZvdz09,2020-11-11,10:15:00
933,933,Talk with Arul Elumalai re Product Strategy Manager role,2020-11-11 12:00:00,2020-11-11 12:30:00,,2020-11-11,12:00:00
934,934,Ahmad Mansour's Zoom Meeting,2020-11-11 13:30:00,2020-11-11 14:00:00,https://mckinsey.zoom.us/j/92366972506?pwd=OGthc3F6cjZWSXBEY0lGZzlsZ0ptdz09,2020-11-11,13:30:00
935,935,Security Project - update,2020-11-11 16:30:00,2020-11-11 17:30:00,https://rackspace.zoom.us/j/96702929013?from=addon,2020-11-11,16:30:00
936,936,Security Workstream ,2020-11-12 10:00:00,2020-11-12 11:00:00,https://rackspace.zoom.us/j/2102543759?pwd=MTZaNXdqMG9vWDhiNmtVdGdoUXhnQT09&from=addon,2020-11-12,10:00:00
937,937,RackSpace PS - (Gui & Pankaj 2nd half - Rich),2020-11-12 13:00:00,2020-11-12 14:00:00,https://mckinsey.zoom.us/j/92870150411?pwd=elFTTlVVRnpTRDdkZGs5SzhnNEF0Zz09,2020-11-12,13:00:00
938,938,CT PARATHYROID 4D W/WO with CT,2020-11-13 08:50:00,2020-11-13 09:20:00,"530 1st Avenue, HCC 2nd floor, New York NY 10016-6402",2020-11-13,08:50:00
